Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Equivalent (von-Mises) Stress (MPa)
703	6.5	6.0001	0.	118.74
704	5.	6.	0.	128.89
705	7.7524e-009	1.5	0.	124.78
706	0.5	1.5	0.	127.76
707	1.	1.5	0.	129.36
708	1.	-1.3109e-009	0.	127.8
709	3.5	3.	0.	119.6
710	5.	3.0001	0.	129.28
711	-6.	-0.5	0.	126.73
712	-6.	1.	0.	128.2
713	-6.	-2.5	0.	124.37
714	-3.5	1.	0.	119.53
715	-2.	1.	0.	125.37
716	-4.	-4.	0.	123.33
717	-4.	-6.5	0.	128.85
718	-2.5	7.5	0.	126.79
719	-2.5	8.	0.	124.26
720	-3.	7.	0.	131.13
721	-5.5	7.	0.	116.33
722	-7.	7.	0.	132.12
723	0.50013	-8.0005	0.	126.9
724	1.1052e-004	-8.0005	0.	126.87
725	-0.49992	-8.0003	0.	127.02
726	-0.99995	-8.0002	0.	126.99
727	-2.5	-8.	0.	117.01
728	-4.	-8.	0.	128.71
729	-5.5	-8.	0.	116.48
730	-6.	-8.	0.	114.35
731	-6.5	-8.	0.	117.06
732	-8.	-8.	0.	131.13
733	-8.	-6.5	0.	131.48
734	-8.	-6.	0.	132.01
735	-8.	-5.5	0.	131.83
736	-8.	-3.5	0.	130.14
737	-8.	-3.	0.	128.63
738	-8.	-2.5	0.	127.69
739	-8.	-2.	0.	127.22
740	-8.	-1.5	0.	127.02
741	-8.	-1.	0.	126.96
742	-8.	-0.5	0.	127.01
743	-8.	-7.0903e-012	0.	127.18
744	-8.	0.5	0.	127.42
745	-8.	1.	0.	127.64
746	-8.	1.5	0.	127.79
747	-8.	2.	0.	127.89
748	-8.	2.5	0.	127.99
749	-8.	3.	0.	128.12
750	-8.	3.5	0.	128.21
751	-8.	4.	0.	128.12
752	-8.	4.5	0.	127.7
753	-8.	5.	0.	127.11
754	-8.	5.5	0.	126.86
755	-8.	6.	0.	127.26
756	-8.	6.5	0.	127.86
757	-8.	7.	0.	127.92
758	-8.	7.5	0.	127.09
759	-8.	8.	0.	125.69
760	-7.5	8.	0.	126.5
761	-7.	8.	0.	128.18
762	-7.	7.5	0.	131.12
763	-3.	7.5	0.	129.37
764	-3.	8.	0.	126.29
765	-4.5	-8.	0.	127.39
766	-8.	-7.	0.	132.19
767	-8.	-7.5	0.	132.44
768	-7.5	-8.	0.	129.19
769	-7.	-8.	0.	123.36
770	-7.5	-4.	0.	131.21
771	-8.	-5.	0.	132.88
772	-2.5	1.	0.	127.2
773	-3.	1.	0.	124.34
774	-6.	-1.	0.	129.21
775	-6.	-1.5	0.	130.63
776	-6.	-2.	0.	128.19
777	-5.5	1.	0.	127.16
778	-6.	-6.7183e-012	0.	127.82
779	5.	2.5001	0.	129.4
780	4.	3.	0.	124.11
781	1.	0.5	0.	130.16
782	2.	3.	0.	124.99
783	1.5	3.	0.	129.45
784	1.	2.	0.	132.25
785	5.	6.5	0.	129.33
786	5.5	6.	0.	127.45
787	6.	6.0001	0.	122.3
788	7.	6.0001	0.	121.83
789	7.5	6.0001	0.	126.76
790	-2.	5.	0.	126.7
791	-2.5	5.	0.	130.53
792	-3.	4.	0.	130.65
793	1.	4.	0.	127.24
794	1.	4.5	0.	127.04
795	1.0881e-008	5.	0.	124.15
796	2.5057e-008	2.	0.	125.4
797	0.5	2.	0.	130.06
798	1.	3.	0.	131.32
799	-3.	3.	0.	127.01
800	-2.	2.	0.	125.17
801	5.	-6.5	0.	131.4
802	4.5	-6.	0.	130.17
803	4.	-6.	0.	125.52
804	2.0001	-6.0002	0.	123.32
805	1.5001	-6.0003	0.	126.78
806	1.0002	-7.0005	0.	126.85
