Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Equivalent (von-Mises) Stress (MPa)
690	3.9664	2.0128	0.	122.08
691	3.461	1.989	0.	126.39
692	6.9939	4.0075	0.	122.44
693	7.4971	4.0032	0.	127.86
694	-4.7658	-1.6223	0.	131.16
695	-4.1085	1.705	0.	123.27
696	-4.5828	1.7583	0.	130.39
697	-5.0726	0.79704	0.	130.42
698	1.3382	-1.7063	0.	129.95
699	1.9526	0.57167	0.	131.42
700	1.9767	1.0236	0.	133.1
701	1.5189	1.4529	0.	130.93
702	1.0493	1.4011	0.	121.95
703	0.97061	3.7262	0.	126.96
704	1.4433	3.7354	0.	134.9
705	1.9789	4.1087	0.	133.47
706	-1.2784	4.6961	0.	127.09
707	-0.90402	3.7201	0.	132.47
708	7.3631	-5.4733	0.	132.11
709	6.9604	-5.1451	0.	126.94
710	-2.9101	-2.966	0.	128.78
711	-4.9888	5.5875	0.	128.65
712	-5.5245	6.6047	0.	126.94
713	-6.018	6.6656	0.	124.08
714	-7.3731	3.8222	0.	130.9
715	-6.8716	3.7852	0.	123.5
716	-7.1556	5.5866	0.	131.71
717	-7.5701	5.5661	0.	126.82
718	-7.9683	5.0875	0.	123.35
719	-7.8624	4.6785	0.	125.4
720	4.1949	-2.8409	0.	121.93
721	-6.9942	6.8344	0.	122.4
722	-6.5061	6.757	0.	124.84
723	5.5216	7.0319	0.	135.46
724	2.5145	-5.2329	0.	122.46
725	2.3637	-5.7045	0.	124.89
726	4.2186	-6.0865	0.	127.42
727	4.1241	-5.6582	0.	129.37
728	-2.0867	-0.87866	0.	118.67
729	-1.6337	-0.8063	0.	125.45
730	-1.7539	1.1701	0.	134.16
731	-2.233	1.2235	0.	129.51
732	-0.64784	-0.8497	0.	137.88
733	-0.32134	1.1466	0.	130.55
734	-1.1542	-0.32722	0.	125.2
